index,Order ID,Date,Status,Fulfilment,Sales Channel,Service-level,Category,Size,Courier Status,Qty,Currency,Amount,City,State,Postal-Code,Country,B2B,fulfilled-by
5204,406-2681848-5073940,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,725.0,BENGALURU,KARNATAKA,560073,IN,False,Easy Ship
5205,402-0504618-6672305,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,744.0,HYDERABAD,TELANGANA,500062,IN,False,Easy Ship
5206,406-5073411-7212363,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,517.0,ONGOLE,ANDHRA PRADESH,523001,IN,False,Easy Ship
5207,406-3830253-8644302,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,NOIDA,UTTAR PRADESH,201301,IN,False,Easy Ship
5208,408-6780382-7137908,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Cancelled,0,INR,623.2403721475794,PUDUCHERRY,PUDUCHERRY,605008,IN,False,Easy Ship
5209,407-9237037-8353956,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1388.0,LUCKNOW,UTTAR PRADESH,226016,IN,False,Easy Ship
5210,407-7660032-9765126,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,788.0,MUNIRABAD PROJECT AREA,KARNATAKA,583233,IN,False,Easy Ship
5211,406-4454966-7741918,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,696.0,KATHAURA,UTTAR PRADESH,229801,IN,False,Easy Ship
5212,406-0965162-1101169,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744.0,Khammam,TELANGANA,507003,IN,False,Easy Ship
5213,406-0965162-1101169,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744.0,Khammam,TELANGANA,507003,IN,False,Easy Ship
5214,406-6556927-0235546,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,3XL,Shipped,1,INR,599.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship
5215,408-1607467-7428333,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,549.0,BENGALURU,KARNATAKA,560051,IN,False,Easy Ship
5216,406-0050007-4068349,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,362.0,HYDERABAD,TELANGANA,500084,IN,False,Easy Ship
5217,408-8431099-5169134,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,0.0,BANGALORE,KARNATAKA,560090,IN,False,Easy Ship
5218,404-7885715-9885913,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,563.0,BENGALURU,KARNATAKA,560024,IN,False,Easy Ship
5219,407-6172056-1253937,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,399.0,THIRUVARUR,TAMIL NADU,610002,IN,False,Easy Ship
5220,404-8541183-2625124,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,612.0,GANJAM,ODISHA,761121,IN,False,Easy Ship
5221,402-3456621-7581969,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,399.0,PUNE,MAHARASHTRA,411057,IN,False,Easy Ship
5222,407-9271875-3855507,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,487.0,Mannuthy,KERALA,680651,IN,False,Easy Ship
5223,408-6340880-6094707,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,888.0,Thalassery,KERALA,670741,IN,False,Easy Ship
5224,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,511.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5225,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,511.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5226,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,511.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5227,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,S,Unshipped,1,INR,511.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5228,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XS,Unshipped,1,INR,511.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5229,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Unshipped,1,INR,1065.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5230,404-7386718-9479548,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Unshipped,1,INR,1133.0,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5231,404-4069541-6940347,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,622.86,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5232,404-4069541-6940347,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,437.14,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5233,404-4069541-6940347,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XS,On the Way,0,INR,622.86,CHENNAI,TAMIL NADU,600001,IN,False,Easy Ship
5234,171-8682710-4631538,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,721.0,AGARTALA,TRIPURA,799001,IN,False,Easy Ship
5235,407-1964800-1205901,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,M,Shipped,1,INR,499.0,DEHRADUN,UTTARAKHAND,248001,IN,False,Easy Ship
5236,404-8350077-5573121,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,631.0,SURAT,Gujarat,395007,IN,False,Easy Ship
5237,402-5934927-8390708,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1593.0,HYDERABAD,TELANGANA,500010,IN,False,Easy Ship
5238,402-5934927-8390708,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1065.0,HYDERABAD,TELANGANA,500010,IN,False,Easy Ship
5239,405-2261920-9669157,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XS,Shipped,1,INR,852.0,GUWAHATI,ASSAM,781021,IN,False,Easy Ship
5240,408-6560852-1623540,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,791.0,GUWAHATI,ASSAM,781006,IN,False,Easy Ship
5241,405-1988429-8615553,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1260.0,DEOBAND,UTTAR PRADESH,247554,IN,False,Easy Ship
5242,402-9746354-8957138,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,518.0,New Delhi,DELHI,110016,IN,False,Easy Ship
5243,402-7502663-3321144,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,329.0,PUDUCHERRY,PUDUCHERRY,605006,IN,False,Easy Ship
5244,408-1745366-8833916,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,967.0,CHENNAI,TAMIL NADU,600123,IN,False,Easy Ship
5245,405-1332846-3665929,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1126.0,JODHPUR,RAJASTHAN,342004,IN,False,Easy Ship
5246,406-2867301-8923523,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,1463.0,SAWANTWADI,MAHARASHTRA,416510,IN,False,Easy Ship
5247,403-7412815-0947506,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,INR,623.2403721475794,SITAPUR,UTTAR PRADESH,261001,IN,False,Easy Ship
5248,402-7468661-8112355,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,759.0,MUMBAI,MAHARASHTRA,400022,IN,False,Easy Ship
5249,404-3978926-5253912,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099.0,Haldaur district Bijnor,UTTAR PRADESH,246726,IN,False,Easy Ship
5250,408-4152239-7097154,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,791.0,NOIDA,UTTAR PRADESH,201301,IN,False,Easy Ship
5251,402-2810789-7771521,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1112.0,HYDERABAD,TELANGANA,500060,IN,False,Easy Ship
5252,405-7103241-0967559,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,597.0,SHIMLA,HIMACHAL PRADESH,171005,IN,False,Easy Ship
5253,403-5536336-1241969,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,517.0,VIRAJPETE,KARNATAKA,571250,IN,False,Easy Ship
5254,171-7692830-2302753,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,721.0,AGARTALA,TRIPURA,799001,IN,False,Easy Ship
5255,403-2236919-7921165,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,458.0,BENGALURU,KARNATAKA,560105,IN,False,Easy Ship
5256,403-2236919-7921165,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,478.0,BENGALURU,KARNATAKA,560105,IN,False,Easy Ship
5257,403-0021292-5224359,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,477.0,BENGALURU,KARNATAKA,560105,IN,False,Easy Ship
5258,403-2483448-0575558,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,442.0,Bhogapuram,ANDHRA PRADESH,535216,IN,False,Easy Ship
5259,406-5829756-2952362,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,660.0,CHENNAI,TAMIL NADU,600072,IN,False,Easy Ship
5260,171-9881304-7929955,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,3XL,Shipped,1,INR,791.0,TIRUTTANI,TAMIL NADU,631209,IN,False,Easy Ship
5261,405-4362927-6993104,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,744.0,HOSUR,TAMIL NADU,635126,IN,False,Easy Ship
5262,406-6508509-3857156,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,824.0,BENGALURU,KARNATAKA,560038,IN,False,Easy Ship
5263,406-6508509-3857156,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,511.0,BENGALURU,KARNATAKA,560038,IN,False,Easy Ship
5264,402-9015107-3166767,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,658.0,KOZHIKODE,KERALA,673305,IN,False,Easy Ship
5265,406-2040143-5755558,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1099.0,BENGALURU,KARNATAKA,560062,IN,False,Easy Ship
5266,404-9847578-3516356,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,759.0,Madanapalli Chittoor,ANDHRA PRADESH,517319,IN,False,Easy Ship
5267,408-5215808-0284337,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,744.0,CHENNAI,TAMIL NADU,600020,IN,False,Easy Ship
5268,405-7348850-0532337,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Shirt,L,On the Way,0,INR,420.96,LIMKHEDA,Gujarat,389130,IN,False,Easy Ship
5269,171-8361810-2034722,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,487.0,LUCKNOW,UTTAR PRADESH,226006,IN,False,Easy Ship
5270,171-8174210-1845958,2022-04-27,Shipped,Amazon,Amazon.in,Standard,Trousers,XL,Shipped,1,INR,487.0,LUCKNOW,UTTAR PRADESH,226006,IN,False,Easy Ship
5271,404-5444756-9738734,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,968.0,Mihijam,JHARKHAND,815354,IN,False,Easy Ship
5272,406-3302384-2287537,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XL,Shipped,1,INR,625.0,MUMBAI,MAHARASHTRA,400066,IN,False,Easy Ship
5273,405-9630522-1169155,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,653.0,HYDERABAD,TELANGANA,500033,IN,False,Easy Ship
5274,402-2638190-1725918,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,626.0,HYDERABAD,TELANGANA,500040,IN,False,Easy Ship
5275,405-4594302-1006762,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,824.0,MUMBAI,MAHARASHTRA,400053,IN,False,Easy Ship
5276,406-8564215-1069962,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Trousers,XXL,On the Way,0,INR,570.48,HYDERABAD,TELANGANA,500004,IN,False,Easy Ship
5277,407-1921580-2429119,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,518.0,JAIPUR,RAJASTHAN,302012,IN,False,Easy Ship
5278,407-1258667-4915533,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,568.0,NAKREKAL,TELANGANA,508211,IN,False,Easy Ship
5279,403-9596092-3787501,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,939.0,MUMBAI,MAHARASHTRA,400002,IN,False,Easy Ship
5280,406-9059226-5845943,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,801.0,SHRIRAMPUR,MAHARASHTRA,413709,IN,False,Easy Ship
5281,402-3985513-9569952,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,623.2403721475794,SAWANTWADI,MAHARASHTRA,416510,IN,False,Easy Ship
5282,406-7862428-6072302,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099.0,Chennai,TAMIL NADU,600122,IN,False,Easy Ship
5283,406-7862428-6072302,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1099.0,Chennai,TAMIL NADU,600122,IN,False,Easy Ship
5284,408-2395206-9606710,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,MUMBAI,MAHARASHTRA,400009,IN,False,Easy Ship
5285,403-6630453-2532306,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Blazzer,M,On the Way,0,INR,657.14,AHMEDABAD,Gujarat,380009,IN,False,Easy Ship
5286,403-0163678-5955563,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,3XL,Shipped,1,INR,684.0,Greater noida West,UTTAR PRADESH,201318,IN,False,Easy Ship
5287,408-9722989-5704362,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Cancelled,0,INR,623.2403721475794,NELLORE,ANDHRA PRADESH,524002,IN,False,Easy Ship
5288,408-9505577-9753952,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376.0,GHAZIABAD,UTTAR PRADESH,201013,IN,False,Easy Ship
5289,405-9206645-1701937,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,1112.0,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship
5290,171-9945939-4975536,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,353.0,Hyderabad,TELANGANA,500057,IN,False,Easy Ship
5291,402-6002383-8432326,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,708.57,HYDERABAD,TELANGANA,500089,IN,False,Easy Ship
5292,402-3253574-3245936,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,612.0,THANE,MAHARASHTRA,400607,IN,False,Easy Ship
5293,405-7429146-5389920,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,S,Shipped,1,INR,368.0,GHAZIABAD,UTTAR PRADESH,201302,IN,False,Easy Ship
5294,402-1493858-3058717,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XL,On the Way,0,INR,623.2403721475794,SAWANTWADI,MAHARASHTRA,416510,IN,False,Easy Ship
5295,171-6191780-2441124,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399.0,GURGAON,HARYANA,122001,IN,False,Easy Ship
5296,406-9918236-0385147,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XL,Shipped,1,INR,721.0,BOBBILI,ANDHRA PRADESH,535558,IN,False,Easy Ship
5297,403-2611847-3226745,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1115.0,SHILLONG,MEGHALAYA,793006,IN,False,Easy Ship
5298,404-6233512-8545964,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,968.0,VALLAM THANJAVUR DISTRICT,TAMIL NADU,613403,IN,False,Easy Ship
5299,404-0390672-4434716,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,969.0,VALLAM THANJAVUR DISTRICT,TAMIL NADU,613403,IN,False,Easy Ship
5300,407-6902250-0024315,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,654.0,NELLORE,ANDHRA PRADESH,524002,IN,False,Easy Ship
5301,407-1934495-9512335,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,888.0,NELLORE,ANDHRA PRADESH,524002,IN,False,Easy Ship
5302,407-1934495-9512335,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,459.0,NELLORE,ANDHRA PRADESH,524002,IN,False,Easy Ship
5303,406-6719863-5017102,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1163.0,HYDERABAD,TELANGANA,500013,IN,False,Easy Ship
5304,171-4741572-2834757,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,597.0,shimla,HIMACHAL PRADESH,171005,IN,False,Easy Ship
5305,407-7126298-5683549,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1112.0,TONK,RAJASTHAN,305801,IN,False,Easy Ship
5306,407-7613038-2565945,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,625.0,SAHARANPUR,UTTAR PRADESH,247001,IN,False,Easy Ship
5307,405-3159293-7011531,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771.0,HYDERABAD,TELANGANA,502319,IN,False,Easy Ship
5308,403-5400708-7343546,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,399.0,BENGALURU,KARNATAKA,560084,IN,False,Easy Ship
5309,407-2080504-8125146,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XXL,On the Way,0,INR,921.9,MIHIJAM,JHARKHAND,815354,IN,False,Easy Ship
5310,402-6244451-7423507,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,725.0,VISAKHAPATNAM,ANDHRA PRADESH,530009,IN,False,Easy Ship
5311,171-1463122-2822732,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,3XL,Shipped,1,INR,665.0,VASAI VIRAR,MAHARASHTRA,401201,IN,False,Easy Ship
5312,406-7143612-7632366,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,435.0,CHENNAI,TAMIL NADU,600100,IN,False,Easy Ship
5313,407-3837361-2380356,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,626.0,BENGALURU,KARNATAKA,560064,IN,False,Easy Ship
5314,408-9396696-2883529,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,358.1,KOCH BIHAR,WEST BENGAL,736101,IN,False,Easy Ship
5315,408-3038186-3771563,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,333.0,KOCH BIHAR,WEST BENGAL,736101,IN,False,Easy Ship
5316,408-6836627-3324317,2022-04-27,Cancelled,Amazon,Amazon.in,Standard,Shirt,M,Cancelled,0,INR,623.2403721475794,JODHPUR,RAJASTHAN,342010,IN,False,Easy Ship
5317,405-6580021-1336336,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Blazzer,L,On the Way,0,INR,623.2403721475794,HYDERABAD,TELANGANA,502319,IN,False,Easy Ship
5318,407-6329132-8546724,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,T-shirt,XS,On the Way,0,INR,623.2403721475794,Amarpur,BIHAR,813101,IN,False,Easy Ship
5319,171-3252129-5686769,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,653.0,BHILAI,CHHATTISGARH,490001,IN,False,Easy Ship
5320,403-1935444-4523543,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,2,INR,720.0,Pomburpa,GOA,403523,IN,False,Easy Ship
5321,408-5153277-7535505,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Shirt,3XL,On the Way,0,INR,358.1,KOCH BIHAR,WEST BENGAL,736101,IN,False,Easy Ship
5322,408-1841367-8094753,2022-04-27,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XXL,Unshipped,1,INR,333.0,KOCH BIHAR,WEST BENGAL,736101,IN,False,Easy Ship
5323,407-6553159-8269968,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,362.0,KUMTA,KARNATAKA,581330,IN,False,Easy Ship
5324,406-0125374-8863509,2022-04-27,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,1200.0,BHUBANESWAR,ODISHA,751024,IN,False,Easy Ship
5325,404-4173030-7362704,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,788.0,"Kalyan, Thane",MAHARASHTRA,421204,IN,False,Easy Ship
5326,406-3200058-6112357,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376.0,VASAI VIRAR,MAHARASHTRA,401208,IN,False,Easy Ship
5327,403-9199014-8850755,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1133.0,HYDERABAD,TELANGANA,500018,IN,False,Easy Ship
5328,408-2492148-6365951,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,474.0,KOLKATA,WEST BENGAL,700026,IN,False,Easy Ship
5329,408-2492148-6365951,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,499.0,KOLKATA,WEST BENGAL,700026,IN,False,Easy Ship
5330,171-5363724-8595548,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,631.0,JODHPUR,RAJASTHAN,342005,IN,False,Easy Ship
5331,405-5067274-6215528,2022-04-27,Cancelled,Merchant,Amazon.in,Standard,Shirt,M,On the Way,0,INR,358.1,THANE,MAHARASHTRA,400604,IN,False,Easy Ship
5332,408-3563314-7147506,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XS,Shipped,1,INR,435.0,Taliparamba,KERALA,670143,IN,False,Easy Ship
5333,405-7722504-8267502,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,487.0,PUNE,MAHARASHTRA,411004,IN,False,Easy Ship
5334,406-4781734-9969902,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,495.0,AIZAWL,MIZORAM,796001,IN,False,Easy Ship
5335,402-4216679-8410715,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,517.0,Umaria BANDHAWAGARH,MADHYA PRADESH,484661,IN,False,Easy Ship
5336,406-4717900-3937107,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,442.0,CHENNAI,TAMIL NADU,600079,IN,False,Easy Ship
5337,403-8747477-4045138,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,435.0,MUMBAI,MAHARASHTRA,400067,IN,False,Easy Ship
5338,407-2711435-1038700,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,458.0,LUCKNOW,UTTAR PRADESH,226028,IN,False,Easy Ship
5339,404-7467019-7889168,2022-04-27,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,1163.0,BENGALURU,KARNATAKA,560076,IN,False,Easy Ship
5340,402-7621889-9083550,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,888.0,KOTTAYAM,KERALA,686016,IN,False,Easy Ship
5341,402-1448768-7390757,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,599.0,BENGALURU,KARNATAKA,560037,IN,False,Easy Ship
5342,406-1720695-3160344,2022-04-27,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487.0,NOIDA,UTTAR PRADESH,201303,IN,False,Easy Ship
